dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb,pitch_count
2015-04-18,150418_195009nyn,42ae712a-2600-4c11-9332-d446d11ba45a,2,2,594798,502009,18,Sac Bunt,X,130,3.62,1.66,-5.014,10.729,FF,13,0.915,R,1,0,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, out(s)",204.936,0.142857,3,nyn,0.0734774895761,-134.856207261,0.297156392771,-5.18632524675,11.3602187176,-5.18632524675,11.3602187176,-1.1529486053,55,5.94210134114,6.43880867769,-138.559253113,-5.54683058121,-9.78900032806,33.7489995422,-10.7370002289,94.65,0.656575105103,2.79647577014,0.635,2.78,1,34
2015-04-18,150418_195055nyn,4e32dfe4-47c9-4650-8bc5-9fd82679d5f7,6,1,594798,543829,19,Groundout,S,135,3.36,1.41,-7.158,1.341,CH,12,0.903,L,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Swinging Strike,259.004,-0.0307692,3,nyn,0.0810658973462,-122.178870544,0.328634132175,-7.3373305398,2.27643281402,-7.3373305398,2.27643281402,-1.28901319717,55,5.90489767446,5.60650526676,-125.695013568,-1.35140933966,-11.3229997711,29.052000946,-28.665999176,85.79,0.0872862365993,2.39916819793,0.061,2.355,0,35
2015-04-18,150418_195118nyn,0a5a757f-d1d6-4453-953f-71de36ad6ddd,6,2,594798,543829,19,Groundout,B,136,3.36,1.41,-9.506,4.696,FT,19,0.996,L,1,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,243.511,-0.501538,3,nyn,0.0722100770568,-137.283648073,0.291332436441,-9.6095012467,5.38427429436,-9.6095012467,5.38427429436,-1.05120793487,55,5.87078828259,9.12358883716,-140.871821271,-5.58489156766,-18.8700006561,33.269,-21.6059997101,96.33,1.08733427523,1.91996565209,1.064,1.896,1,36
2015-04-18,150418_195200nyn,ae81de45-54ff-4f31-930a-0ff5f65dc350,6,3,594798,543829,19,Groundout,B,137,3.36,1.41,-7.724,7.703,FT,6,0.988,L,1,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,224.911,0.900513,3,nyn,0.0727085767382,-136.334719467,0.293433356938,-7.85363937099,8.35940900841,-7.85363937099,8.35940900841,-1.03348918023,55,6.10845502687,3.99254493489,-139.92117685,-3.82188959349,-15.2020004349,33.0259999695,-15.9979999084,95.48,-0.656892593328,3.2791215933,-0.689,3.263,11,37
2015-04-18,150418_195220nyn,d0439904-8c2c-46fc-bc16-17e7303116fe,6,4,594798,543829,19,Groundout,S,138,3.36,1.41,-8.423,-1.106,CH,10,0.905,L,1,2,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,277.157,0.305641,3,nyn,0.0816225118565,-121.423437326,0.329735746819,-8.58432611457,-0.12460062481,-8.58432611457,-0.12460062481,-1.17053457163,55,5.8108121224,2.93498196997,-124.684446207,0.482709894422,-13.1590002136,26.7519998016,-32.3700015564,85.04,-1.18702869132,2.72756159408,-1.225,2.683,21,38
2015-04-18,150418_195255nyn,256e41d4-f31e-4be3-834e-f21772483ef2,6,5,594798,543829,19,Groundout,S,139,3.36,1.41,-7.615,7.41,FT,12,0.988,L,2,2,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,225.614,0.238974,3,nyn,0.0716873159606,-138.291383784,0.289148266204,-7.74131339274,8.05032417758,-7.74131339274,8.05032417758,-1.15968990749,55,6.01697041987,6.36810312061,-141.885999215,-5.33716105466,-15.4319999771,33.5709981384,-16.1309993286,96.91,0.152143024448,2.63606716377,0.125,2.618,22,39
2015-04-18,150418_195336nyn,efbc4f0c-4075-4fb2-bc9d-d2f2e3a8e2b6,6,6,594798,543829,19,Groundout,X,140,3.36,1.41,-9.876,0.181,CH,20,0.904,L,2,2,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, out(s)",268.668,-0.722051,3,nyn,0.0813379773935,-121.861597919,0.328390126119,-10.0110097966,1.13361437404,-10.0110097966,1.13361437404,-1.02793525607,55,5.83506109188,3.09906565654,-125.094160677,-2.28062152078,-15.471999939,26.6099996033,-30.4270007629,85.33,-1.19937980959,1.73018082223,-1.24,1.681,22,40
2015-04-18,150418_195853nyn,ef763d3f-006b-4f01-937d-c72f01b817a3,5,1,594798,592885,20,Strikeout,S,147,3.5,1.68,-8.115,5.536,FT,10,0.996,L,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Swinging Strike,235.49,-0.0824176,3,nyn,0.0729512768911,-135.849584858,0.294784455925,-8.24000399496,6.22901394592,-8.24000399496,6.22901394592,-1.2459974414,55,5.89117254583,3.92384935586,-139.517990604,-4.2247694089,-15.8039997177,33.6719998779,-20.2319991608,95.21,-0.949824095151,2.53665554475,-0.983,2.515,0,41
2015-04-18,150418_195934nyn,5d7d29ec-d46c-4c83-86d7-8dcb027058b0,5,2,594798,592885,20,Strikeout,B,149,3.5,1.68,-8.911,-0.338,CH,22,0.905,L,1,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,271.864,-1.46703,3,nyn,0.0816491076329,-121.492624998,0.328251593319,-9.06320842989,0.621926769236,-9.06320842989,0.621926769236,-1.18964495814,55,5.89050222752,5.6035399194,-124.429047775,-3.15067637743,-14.0189998703,24.0710000458,-31.2170016785,84.95,-0.08764443099,1.30786995715,-0.118,1.255,1,42
2015-04-18,150418_200012nyn,dcd83df6-2fee-44c3-a147-04ccf7c39901,5,3,594798,592885,20,Strikeout,S,150,3.5,1.68,-9.626,-1.1,CH,20,0.905,L,1,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Swinging Strike,276.236,-1.07912,3,nyn,0.0813340104581,-121.871591789,0.328314907944,-9.76518862003,-0.126761068498,-9.76518862003,-0.126761068498,-1.12408650222,55,5.90468522408,4.01709279211,-125.092265427,-2.15742686723,-15.098999794,26.5129994812,-32.3749988098,85.35,-0.844577850026,1.65943264291,-0.881,1.608,11,43
2015-04-18,150418_200036nyn,596e3f6e-ad96-40c6-83be-3cba07123f66,5,4,594798,592885,20,Strikeout,B,151,3.5,1.68,-4.519,7.652,FF,0,0.909,L,2,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,210.409,1.55165,3,nyn,0.0722871642435,-137.023290704,0.292967221558,-4.6924865832,8.30660709826,-4.6924865832,8.30660709826,-1.19125403197,55,5.95735468948,0.281735634071,-140.94648707,-1.63204193827,-9.11200028229,36.3510007324,-16.0490005035,96.11,-1.81051648937,4.01344567042,-1.846,4.002,12,44
2015-04-18,150418_200058nyn,521ab856-df8e-444d-a7bc-974134842110,5,5,594798,592885,20,Strikeout,S,152,3.5,1.68,-3.381,9.24,FF,1,0.917,L,2,2,R,gid_2015_04_18_miamlb_nynmlb_1/,Swinging Strike,199.985,1.12418,3,nyn,0.0726753960484,-136.297296149,0.294469843553,-3.57220768307,9.8795005398,-3.57220768307,9.8795005398,-1.19915101768,55,5.96317226883,3.22502205885,-140.181749529,-3.1453768744,-6.86599999237,35.7989987793,-13.1900002975,95.63,-0.457028900749,3.62471365862,-0.484,3.613,22,45
2015-04-18,150418_201231nyn,0d4128de-7f49-4adf-b353-4a6f5855a8e0,1,1,594798,519317,25,Flyout,X,189,3.77,1.71,-6.261,7.042,FF,16,0.6,R,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, out(s)",221.451,-0.368932,4,nyn,0.0744724937646,-133.099535411,0.300625927328,-6.41976486731,7.74232684465,-6.41976486731,7.74232684465,-1.1011840889,55,6.01016624591,3.70513735737,-136.618982428,-5.11705614439,-11.8389995651,31.6420010986,-17.9009997864,93.25,-0.579291671782,2.38451537185,-0.61,2.36,0,46
2015-04-18,150418_201311nyn,639c9651-5576-4212-914c-896c7f409870,4,1,594798,445988,26,Groundout,S,193,3.24,1.45,-6.58,7.888,FF,12,0.714,R,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Called Strike,219.666,0.364246,4,nyn,0.0739018836088,-134.108100044,0.298553551471,-6.73212966321,8.56651190516,-6.73212966321,8.56651190516,-1.18133300251,55,5.89381191588,5.64102655715,-137.711591789,-4.52668258567,-12.5880001144,32.6500005188,-16.1610000153,94.02,0.0729398801424,2.69159607704,0.046,2.671,0,47
2015-04-18,150418_201325nyn,704430cb-1620-4af6-8a1d-980ddef9618c,4,2,594798,445988,26,Groundout,S,194,3.24,1.45,-2.149,9.837,FF,12,0.915,R,1,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,192.236,0.169832,4,nyn,0.0741261837546,-133.630200575,0.300342105047,-2.36626754842,10.4950352191,-2.36626754842,10.4950352191,-1.18984831155,55,5.95630904304,3.33178522643,-137.437151289,-5.73963156553,-4.37200003433,34.3980016174,-12.7879998703,93.82,-0.189725934855,2.51709663327,-0.214,2.497,1,48
2015-04-18,150418_201342nyn,af896321-5762-4692-bffc-d60190447d1c,4,3,594798,445988,26,Groundout,S,195,3.24,1.45,-6.206,8.086,FF,3,0.799,R,2,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,217.349,1.60335,4,nyn,0.073202168707,-135.530951061,0.294070670449,-6.35817581852,8.74028672808,-6.35817581852,8.74028672808,-1.05122772573,55,5.97922302055,6.55828789842,-138.74948174,-2.32729338476,-12.253999527,29.425999588,-15.334000351,94.72,0.597402287665,3.79234559676,0.573,3.78,2,49
2015-04-18,150418_201404nyn,66d94729-0314-4679-b694-3330683e4fbc,4,4,594798,445988,26,Groundout,X,196,3.24,1.45,-8.778,5.503,FT,13,0.996,R,2,0,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, out(s)",237.722,0.0413408,4,nyn,0.0726787297003,-136.492681167,0.292132858824,-8.89225458872,6.1835117729,-8.89225458872,6.1835117729,-0.982871261522,55,5.96663534404,7.32562616571,-139.777187092,-4.86408642559,-17.366000946,30.2470006409,-20.1029994507,95.49,0.558367568728,2.40346738211,0.531,2.382,2,50
2015-04-18,150418_201448nyn,c1934a61-bdbe-4b54-922a-59a3aaeffb58,5,1,594798,434604,27,Strikeout,B,200,3.68,1.69,-4.272,9.27,FF,14,0.917,R,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,204.619,0.0623116,4,nyn,0.0720334757808,-137.665685211,0.290101555999,-4.44510559073,9.89001870717,-4.44510559073,9.89001870717,-0.994827502306,55,6.0192380389,7.85415087931,-141.1273925,-5.68602650101,-8.80300026703,32.1700009766,-12.5930001755,96.45,1.43262834213,2.76195714043,1.415,2.747,0,51
2015-04-18,150418_201504nyn,8526f898-5c40-4259-a624-f2055e7e3e04,5,2,594798,434604,27,Strikeout,S,201,3.68,1.69,-8.126,5.789,FT,11,0.996,R,0,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,234.335,0.00201005,4,nyn,0.0731709170172,-135.551634752,0.294378540567,-8.25164365372,6.47652633179,-8.25164365372,6.47652633179,-1.15389855152,55,5.96246775384,4.29562157715,-138.882272891,-4.08311190326,-15.8699997025,30.4680013123,-19.7230002899,94.78,-0.712935111497,2.70704863822,-0.745,2.687,10,52
2015-04-18,150418_201529nyn,1944c3d4-37c3-42ad-ae75-f277b83caa38,5,3,594798,434604,27,Strikeout,S,202,3.68,1.69,2.332,3.375,SL,17,0.906,R,1,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,145.722,-0.887437,4,nyn,0.0765724015612,-129.55971372,0.307686364072,2.03693913955,4.16362626934,2.03693913955,4.16362626934,-1.24748713881,55,5.94793636553,2.4293134443,-132.654511507,-4.49676680021,3.58600014877,27.0500001373,-24.8489997406,90.51,0.0973579211792,1.83628937136,0.08,1.802,11,53
2015-04-18,150418_201552nyn,dd9e6117-53b5-46eb-835e-49441c72064a,5,4,594798,434604,27,Strikeout,B,203,3.68,1.69,-3.557,8.584,FF,14,0.917,R,2,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,202.384,0.163819,4,nyn,0.0720080499819,-137.670719704,0.290495568964,-3.74023050718,9.21462771678,-3.74023050718,9.21462771678,-1.01262858558,55,5.93745872887,6.36656559954,-141.263289747,-4.94109096982,-7.38699990082,33.4029988708,-13.9800002594,96.47,0.936354519103,2.86318480641,0.917,2.848,12,54
2015-04-18,150418_201609nyn,1ef7eb64-9456-4033-b235-8a5fe8a6f145,5,5,594798,434604,27,Strikeout,S,204,3.68,1.69,-6.88,9.606,FF,19,0.892,R,2,2,R,gid_2015_04_18_miamlb_nynmlb_1/,Called Strike,215.479,-0.503518,4,nyn,0.0714467060734,-138.824925841,0.287418962469,-7.01504695548,10.209562613,-7.01504695548,10.209562613,-1.00207330929,55,6.03159815289,7.87351677589,-142.229849423,-7.43425966271,-14.1529996948,31.8990010681,-11.5810000916,97.26,1.00192560685,2.20172027637,0.98,2.184,22,55
2015-04-18,150418_203119nyn,6bf7fc1a-f873-4f8e-a995-00f78ce012c6,4,1,594798,542303,33,Strikeout,B,252,3.62,1.6,0.144,2.553,SL,24,0.91,R,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,176.872,-0.961386,5,nyn,0.0779786013429,-127.242612674,0.313082695134,-0.127623049701,3.38289250332,-0.127623049701,3.38289250332,-1.25189848191,55,5.86450879062,5.39836330319,-130.224239184,-4.07047019006,-0.217000003338,25.5889996948,-26.4270007629,88.91,1.04721274167,1.67720570854,1.034,1.639,0,56
2015-04-18,150418_203131nyn,e7b5fe97-e699-4a85-9a34-f9d9d93d2d92,4,2,594798,542303,33,Strikeout,S,253,3.62,1.6,-0.979,1.942,SL,18,0.907,R,0,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Called Strike,206.189,-0.715842,5,nyn,0.0784966708891,-126.373873424,0.315549942304,-1.23727878649,2.79478023029,-1.23727878649,2.79478023029,-1.3520514927,55,5.98003121486,4.70832214134,-129.422007033,-3.41239157019,-2.07100003529,25.9900006714,-27.5010001678,88.33,0.491852022702,1.92703078163,0.474,1.887,10,57
2015-04-18,150418_203144nyn,68e5f767-4ee6-433a-b876-800a12cd9d17,4,3,594798,542303,33,Strikeout,S,254,3.62,1.6,-9.271,5.818,FT,16,0.996,R,1,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,237.703,-0.875248,5,nyn,0.0729824606474,-135.84044608,0.294334921187,-9.38079983342,6.50475575587,-9.38079983342,6.50475575587,-1.15307553684,55,5.90376795755,4.99020234648,-139.361819747,-6.32850394446,-18.0470007019,32.3030003967,-19.6649997253,95.18,-0.608305730577,1.75160410513,-0.642,1.726,11,58
2015-04-18,150418_203205nyn,f6e820e9-dd23-4345-81af-65a8391ce433,4,4,594798,542303,33,Strikeout,S,255,3.62,1.6,-4.21,7.331,FF,4,0.912,R,2,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Swinging Strike,209.704,0.909901,5,nyn,0.0719439970235,-137.746005244,0.290778432161,-4.38419532118,7.98053385005,-4.38419532118,7.98053385005,-0.937923471412,55,5.96407290518,6.91274708048,-141.4824086,-2.80917948078,-8.64200001526,34.7769994202,-16.4480006714,96.6,1.12963183532,3.54129551577,1.11,3.529,12,59
2015-04-18,150418_203239nyn,a4a6fa3a-bbd8-4286-ad8a-ff1f33bdd37e,5,1,594798,457454,34,Flyout,B,259,3.6,1.63,3.501,-3.728,CU,10,0.905,L,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,43.5713,-0.0964467,5,nyn,0.0835821448158,-118.7005565,0.335753644014,3.13300642235,-2.66697870263,3.13300642235,-2.66697870263,-1.25882866276,55,6.03123192563,-0.850324901824,-121.516262806,0.813020329041,4.63200015259,22.5460004272,-36.1220004578,82.86,-1.15909489796,2.573426752,-1.183,2.52,0,60
2015-04-18,150418_203252nyn,9801b450-8336-40af-8a30-0555b499f026,5,2,594798,457454,34,Flyout,S,260,3.6,1.63,3.124,-1.644,CU,15,0.9,L,0,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,62.951,-0.37665,5,nyn,0.0833838482918,-118.980604017,0.334990819303,2.76327680207,-0.622813872321,2.76327680207,-0.622813872321,-1.32617404599,55,6.02603347369,0.21089096953,-121.809663509,-0.507919785956,4.10399979782,22.7069997253,-33.1039989014,83.05,-0.795847202055,2.2966314412,-0.817,2.244,10,61
2015-04-18,150418_203311nyn,f233452d-bf06-43db-91af-436526e620f7,5,3,594798,457454,34,Flyout,S,261,3.6,1.63,-4.522,7.719,FF,6,0.912,L,1,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Swinging Strike,210.211,0.569543,5,nyn,0.0714444529516,-138.773756316,0.28803081015,-4.68899792095,8.35059736979,-4.68899792095,8.35059736979,-1.26733851396,55,5.902876171,3.20926574139,-142.344074166,-3.83569962594,-9.41999989319,33.4560002747,-15.4030005951,97.11,-0.734426150576,3.18867685188,-0.763,3.176,11,62
2015-04-18,150418_203325nyn,fd9c2832-5a7a-4092-9962-90df24de694c,5,4,594798,457454,34,Flyout,B,262,3.6,1.63,-3.378,7.277,FF,0,0.915,L,2,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,204.758,1.25076,5,nyn,0.0718976189844,-137.891330552,0.289945824002,-3.56366707899,7.92329587021,-3.56366707899,7.92329587021,-1.1520700067,55,5.94355852485,1.00075937451,-141.462182207,-1.9773916241,-7.06499987411,33.2509984436,-16.4709994812,96.46,-1.31212532589,3.85769948517,-1.344,3.847,12,63
2015-04-18,150418_203341nyn,a8fb86b0-02c3-422d-8aae-15e95a96bc88,5,5,594798,457454,34,Flyout,X,263,3.6,1.63,-3.358,6.872,FF,7,0.915,L,2,2,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, out(s)",205.887,0.358376,5,nyn,0.0715780352738,-138.570323446,0.287946057307,-3.54054797895,7.51439895908,-3.54054797895,7.51439895908,-1.15718429394,55,5.91063951935,4.51464977563,-141.968674325,-4.04328095157,-7.11699991989,31.7789983215,-17.0740001221,96.88,0.0706837759844,2.98284724599,0.047,2.968,22,64
2015-04-18,150418_203417nyn,4fd0a4a0-affb-49e4-84f6-3c772a08e139,3,1,594798,588751,35,Groundout,S,267,3.31,1.44,-3.49,7.417,FF,6,0.915,R,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,205.055,0.571123,5,nyn,0.0723909737627,-136.925532444,0.292236442362,-3.67707443103,8.07152649884,-3.67707443103,8.07152649884,-1.09008498024,55,5.88400378722,3.51737576814,-140.549533742,-4.10111490755,-7.17599993515,33.519,-16.4270007629,95.9,-0.256987606933,2.92564404286,-0.283,2.909,0,65
2015-04-18,150418_203435nyn,4cbf4527-b6ce-425d-a1a7-efd557336846,3,2,594798,588751,35,Groundout,B,268,3.31,1.44,-0.889,3.748,SL,22,0.806,R,1,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,193.16,-1.17219,5,nyn,0.076211723712,-130.097820818,0.307189247055,-1.1352137877,4.52896551798,-1.1352137877,4.52896551798,-1.23009804911,55,5.95199448829,3.22944415721,-133.430592372,-5.92315501634,-2.00500005054,29.2759999695,-24.179999115,91.09,-0.0481236428235,1.31508052145,-0.07,1.279,1,66
2015-04-18,150418_203448nyn,b9b153de-9cbb-49d7-9129-07f7d2e47041,3,3,594798,588751,35,Groundout,X,269,3.31,1.44,1.465,1.797,SL,23,0.91,R,1,1,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, out(s)",141.487,-1.33476,5,nyn,0.0766430031246,-129.482105938,0.307439178538,1.18356506419,2.6075859405,1.18356506419,2.6075859405,-1.33894195617,55,5.9563696229,4.47192244449,-132.449785822,-5.53093960245,2.08700007629,25.9110001984,-27.5810000916,90.44,0.733879536128,1.16696034881,0.719,1.127,11,67
2015-04-18,150418_204542nyn,,1,1,594798,458582,39,Groundout,X,301,3.42,1.59,4.334,-0.918,CU,17,0.879,L,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, out(s)",78.6722,-0.827322,6,nyn,0.0828904819909,-119.582228455,0.33461185654,3.95348744454,0.0893479814293,3.95348744454,0.0893479814293,-1.29577991536,55,6.02515239378,1.41425068138,-122.745180691,-1.86603116128,5.88499993515,25.5490006866,-32.0460002441,83.71,-0.0291440890781,1.80270423044,-0.044,1.748,0,68
2015-04-18,150418_204619nyn,f4253eb2-7577-4df3-9efc-f410bfce043d,5,1,594798,543829,40,Single,S,305,3.36,1.41,-3.236,10.689,FF,8,0.916,L,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul Bunt,196.747,0.916923,6,nyn,0.0737640312784,-134.312849304,0.298551538749,-3.43500845605,11.3270241781,-3.43500845605,11.3270241781,-1.28035599834,55,5.91379321334,5.81666450446,-138.059485504,-4.16486413229,-6.42300015259,34.0160016479,-10.9990003128,94.26,0.560454755152,3.29306799824,0.541,3.279,0,69
2015-04-18,150418_204653nyn,63d29839-07cf-4438-8664-e1d7e008465d,5,2,594798,543829,40,Single,S,306,3.36,1.41,-5.341,3.728,CH,6,0.904,L,1,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,234.717,0.418462,6,nyn,0.0806378296348,-122.887545733,0.326026384469,-5.5465921426,4.61036167544,-5.5465921426,4.61036167544,-1.03836461798,55,5.87672496927,3.24897210503,-126.243728061,-1.25647371329,-8.69700032043,27.8709992828,-24.9499995728,86.11,-0.454588513302,2.8293856581,-0.485,2.793,1,70
2015-04-18,150418_204719nyn,01386ec1-ef90-414d-a638-8f08c7c612ab,5,3,594798,543829,40,Single,B,307,3.36,1.41,-7.677,7.974,FT,15,0.91,L,2,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,223.752,-0.702564,6,nyn,0.0728492256535,-136.033640266,0.294445666636,-7.80856487275,8.63098392629,-7.80856487275,8.63098392629,-1.2010024172,55,5.96837821722,1.57751422393,-139.725771586,-7.38178364626,-15.0110004501,33.9379987183,-15.5870006104,95.41,-1.78526960198,1.72459391317,-1.824,1.7,2,71
2015-04-18,150418_204736nyn,38572488-b0cc-4938-810c-e0d0dfb7e6c2,5,4,594798,543829,40,Single,S,308,3.36,1.41,1.168,2.454,SL,13,0.912,L,2,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Foul,154.987,0.100513,6,nyn,0.0782056912855,-126.866859824,0.314077570514,0.8789244336,3.29137929499,0.8789244336,3.29137929499,-1.17269456222,55,5.94796455091,3.37860380066,-129.858500467,-2.22719551085,1.48499995899,25.6010007324,-26.6180007477,88.58,0.421134574446,2.51669308333,0.405,2.483,12,72
2015-04-18,150418_204759nyn,aad187d0-d06d-440e-922d-ba064cbb4e31,5,5,594798,543829,40,Single,X,309,3.36,1.41,-7.08,5.035,FT,6,0.996,L,2,1,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, no out",234.363,0.889231,6,nyn,0.0718730955004,-137.999245266,0.289157895987,-7.21457012081,5.70804403114,-7.21457012081,5.70804403114,-1.08584840155,55,5.91037820758,4.25058157305,-141.39021083,-2.54248348009,-14.3810003357,31.580000824,-20.8009994049,96.46,-0.530974413433,3.26684897991,-0.562,3.252,12,73
2015-04-18,150418_204833nyn,e288aecc-f826-40fb-88d0-1091ebaf82d4,6,1,594798,592885,41,Single,B,313,3.5,1.68,-7.142,5.645,FT,20,0.995,L,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,231.472,-1.25714,6,nyn,0.0724072129345,-136.950575746,0.291658794219,-7.27814878147,6.3211694585,-7.27814878147,6.3211694585,-1.11845950972,55,5.89688755025,2.75688131888,-140.40790643,-7.11024465096,-14.2600000458,31.9639996948,-19.7939994354,95.87,-1.15597511902,1.47198267415,-1.19,1.446,0,74
2015-04-18,150418_204853nyn,7700ec30-172d-4a7e-afa7-3f651b5f743d,6,2,594798,592885,41,Single,B,314,3.5,1.68,-7.741,7.977,FT,20,0.886,L,0,1,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,223.979,-1.84505,6,nyn,0.0725435230773,-136.734557168,0.291732793176,-7.86908759951,8.62229405937,-7.86908759951,8.62229405937,-1.22133802241,55,5.98744011333,3.80128138867,-140.062447317,-9.55987645334,-15.4099996643,30.705000824,-15.2939994354,95.75,-0.933892195252,0.938200115714,-0.967,0.911,10,75
2015-04-18,150418_204916nyn,fdd50e3c-b5f3-475f-be00-431df1188cbe,6,3,594798,592885,41,Single,B,315,3.5,1.68,-7.433,6.098,FT,0,0.996,L,0,2,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,230.438,1.2011,6,nyn,0.0725079960657,-136.766644408,0.291990764239,-7.56533734822,6.76987417192,-7.56533734822,6.76987417192,-1.21275151866,55,5.87528709499,3.02256860892,-140.200053668,-1.65161217251,-14.7890003281,31.6980008545,-18.945000412,95.62,-1.18772548716,3.69623162416,-1.223,3.683,20,76
2015-04-18,150418_204935nyn,a8f720ef-4051-49e9-8fd8-18af8c62b530,6,4,594798,592885,41,Single,S,316,3.5,1.68,-5.083,9.832,FF,21,0.914,L,0,3,R,gid_2015_04_18_miamlb_nynmlb_1/,Called Strike,207.211,-1.14835,6,nyn,0.0734689138963,-134.899972382,0.29678598129,-5.25320581616,10.4741730815,-5.25320581616,10.4741730815,-1.19055671934,55,6.01440028526,4.05734846829,-138.520115878,-8.42092094904,-9.94000035095,32.9939984741,-12.3600003738,94.66,-0.362498501763,1.57003707809,-0.391,1.545,30,77
2015-04-18,150418_204955nyn,a308fdef-4b0f-4b7d-a4a9-5e383eaf808a,6,5,594798,592885,41,Single,S,317,3.5,1.68,-4.18,8.381,FF,6,0.915,L,1,3,R,gid_2015_04_18_miamlb_nynmlb_1/,Swinging Strike,206.373,0.520879,6,nyn,0.0727541599747,-136.246376882,0.293651482818,-4.35950417803,9.02892361631,-4.35950417803,9.02892361631,-1.24337347391,55,5.91954249503,4.06055872766,-139.839283667,-4.09515065012,-8.42599993515,33.0650014343,-14.7279994507,95.43,-0.291657671527,3.08012673934,-0.318,3.064,31,78
2015-04-18,150418_205018nyn,91b53883-2c39-49b0-92d9-fae9b6ec98a8,6,6,594798,592885,41,Single,X,318,3.5,1.68,-5.24,8.771,FF,18,0.914,L,2,3,R,gid_2015_04_18_miamlb_nynmlb_1/,"In play, no out",210.716,-0.504396,6,nyn,0.071840320276,-137.969200027,0.290080368836,-5.4001934674,9.39783100075,-5.4001934674,9.39783100075,-1.1112069102,55,6.0662285404,6.17520415539,-141.63841351,-7.15608122606,-10.6959999161,34.1980008545,-13.5650002975,96.79,0.498171061188,2.15162767324,0.475,2.131,32,79
2015-04-18,150418_205135nyn,2c5e2ed9-89ef-4f4f-b84b-b3971bf4e413,6,1,594798,519317,42,Strikeout,B,323,3.77,1.71,0.371,3.077,SL,21,0.899,R,0,0,R,gid_2015_04_18_miamlb_nynmlb_1/,Ball,173.267,-1.20388,6,nyn,0.0767694835317,-129.140178951,0.30959854481,0.101794031519,3.88082550027,0.101794031519,3.88082550027,-1.23902217506,55,5.83583182035,1.84429209843,-132.485719258,-4.7382141487,0.176999990463,29.175999588,-25.431000473,90.4,-0.440626749957,1.53679944333,-0.463,1.5,0,80
